ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,Count,ont,comparison,direction,symbols,interesting
GO:0001819,positive regulation of cytokine production,101/2924,323/15562,3.716063864218535e-8,4.4424658719622055e-6,3.5493532297084803e-6,101,bp,treatment-effect-on-ko,up,Icosl/Tgfb1/Il17ra/Cd36/Stat5a/Ly9/Il27ra/Tek/Cyba/Trpv4/Lpl/Il17rb/H2-M3/Cd34/Mapkapk2/Brca1/Sptbn1/Flt4/Havcr2/Sec14l1/Syk/Runx1/Clec4n/C3/Tnf/Cd74/Csf1r/Anxa1/Ddit3/Adam8/Casp1/Slc11a1/Prkcq/Abl1/Hc/Rasgrp1/Il1a/Nras/Tlr2/Arhgef2/Nr4a3/Hgf/Fgr/Pf4/Tnfrsf1a/Pycard/Sash3/Tlr3/Il15/Panx1/Casp4/Plcg2/Gpsm3/Ccl5/Hpse/Ccl2/Cd276/Lum/Card11/Spon2/Serpine1/Aim2/Nod1/Cd84/Tlr4/Thbs1/Tlr8/C3ar1/Scamp5/Irf8/Hilpda/Tlr7/Cd300c2/Tlr1/Ccr2/C5ar1/Cd14/Tlr6/Adam17/Rab7b/Mapk11/Hmgb2/Ptafr/Fcer1g/Fcgr3/Gdf2/Heg1/Raet1d/Ulbp1,TRUE
GO:0001848,complement binding,9/2900,17/15510,0.0015639669996774332,0.028618261814993034,0.025185642964169194,9,mf,treatment-effect-on-ko,down,C8g/C1qbp/Serping1/Masp2/Crp,FALSE
GO:0001848,complement binding,9/2900,17/15510,0.0015639669996774332,0.028618261814993034,0.025185642964169194,9,mf,treatment-effect-on-ko,up,Apcs/Cd93/C3ar1/C5ar1,FALSE
GO:0001894,tissue homeostasis,50/2924,174/15562,8.896482676421948e-4,0.012373750559089918,0.009886133687080929,50,bp,treatment-effect-on-ko,down,Pbld2/Egfr/Sod1/Prdx5/Rbp4/Homer2/Fh1/Ush2a/Nox4/Tpp1/Cngb1/Ppargc1b/Bbs10/Trp53inp2/Whrn/Adgrv1,FALSE
GO:0001894,tissue homeostasis,50/2924,174/15562,8.896482676421948e-4,0.012373750559089918,0.009886133687080929,50,bp,treatment-effect-on-ko,up,Akr1b3/Csf1/Gata2/Cd34/Pdk4/Cep290/Mdm1/Itgb3/Syk/Col14a1/Tfrc/Pdgfrb/Csf1r/Ltbp3/Adam8/Inpp5d/Ctsk/Cd38/Prom1/Add1/Kras/Coro1a/Sash3/Pth1r/Trf/Rac2/Ctss/Tlr4/Ldb2/Ildr2/Adrb2/Adgrf5/Bcl2/Kdr,FALSE
GO:0001935,endothelial cell proliferation,34/2924,98/15562,1.3708695440299554e-4,0.0029582324790684827,0.0023635098853719613,34,bp,treatment-effect-on-ko,down,Apoh/Apoe/Arg1/Atp5a1/F3/Apoa1/Atoh8,FALSE
GO:0001935,endothelial cell proliferation,34/2924,98/15562,1.3708695440299554e-4,0.0029582324790684827,0.0023635098853719613,34,bp,treatment-effect-on-ko,up,Cav2/Pdgfb/Acvrl1/Tek/Cyba/Wnt2/Cd34/Sparc/Flt4/Itgb3/Vash1/Egfl7/Dll4/Bmp2/Ecm1/Bmper/Ptprm/Loxl2/Ccl2/Prkx/Thbs1/Gja1/Atpif1/Hmgb2/Kdr/Gdf2/Nrarp,FALSE
GO:0001936,regulation of endothelial cell proliferation,29/2924,85/15562,5.658398885247326e-4,0.008714975706388597,0.006962918357015679,29,bp,treatment-effect-on-ko,down,Apoh/Apoe/Arg1/Atp5a1/F3/Atoh8,FALSE
GO:0001936,regulation of endothelial cell proliferation,29/2924,85/15562,5.658398885247326e-4,0.008714975706388597,0.006962918357015679,29,bp,treatment-effect-on-ko,up,Cav2/Pdgfb/Acvrl1/Tek/Cyba/Wnt2/Sparc/Flt4/Itgb3/Vash1/Egfl7/Dll4/Bmp2/Ecm1/Ptprm/Ccl2/Thbs1/Gja1/Atpif1/Hmgb2/Kdr/Gdf2/Nrarp,FALSE
GO:0001937,negative regulation of endothelial cell proliferation,14/2924,31/15562,6.956976134021989e-4,0.010183958358286999,0.008136576966935032,14,bp,treatment-effect-on-ko,down,Apoh/Apoe/Atp5a1/Atoh8,FALSE
GO:0001937,negative regulation of endothelial cell proliferation,14/2924,31/15562,6.956976134021989e-4,0.010183958358286999,0.008136576966935032,14,bp,treatment-effect-on-ko,up,Cav2/Acvrl1/Sparc/Vash1/Dll4/Ptprm/Thbs1/Gja1/Atpif1/Gdf2,FALSE
GO:0001948,glycoprotein binding,37/2900,113/15510,2.4668418015989546e-4,0.007560870121900796,0.006653981175365602,37,mf,treatment-effect-on-ko,down,Apoh/Calr/Egfr/Erlec1/F7/Lipc/Azgp1/Edem2/Os9/B2m/Serpina1d/Serpina1a/Serpina1b/Serpina1e/Psg23/Serpina1c,FALSE
GO:0001948,glycoprotein binding,37/2900,113/15510,2.4668418015989546e-4,0.007560870121900796,0.006653981175365602,37,mf,treatment-effect-on-ko,up,Itgb2/Vwf/Tgfb1/Nid1/Stx1a/Fyn/Ctsb/Tfrc/Igf2r/Ptprc/Vim/Col5a1/Ctsk/Sdcbp/Itgam/Flna/Gpc1/Ctss/Atp1a3/Gpc6/Erbb2/Lgals1,FALSE
GO:0001948,glycoprotein binding,37/2900,113/15510,2.4668418015989546e-4,0.007560870121900796,0.006653981175365602,37,mf,treatment-effect-on-ko,NA,Itgam,FALSE
GO:0001974,blood vessel remodeling,21/2924,46/15562,2.8118777320026818e-5,8.505083188184015e-4,6.795222597756639e-4,21,bp,treatment-effect-on-ko,down,Igf1/Hrg/Cbs/Adra1b,FALSE
GO:0001974,blood vessel remodeling,21/2924,46/15562,2.8118777320026818e-5,8.505083188184015e-4,6.795222597756639e-4,21,bp,treatment-effect-on-ko,up,Acvrl1/Axl/Mef2c/Abr/Ahr/Flt4/Itga4/Dll4/Nos3/Flna/Lif/Tgm2/Erg/Ccr2/Gja1/Bak1/Hoxa3,FALSE
GO:0002020,protease binding,34/2900,109/15510,0.0011399606690964367,0.021837371567378614,0.01921808693789223,34,mf,treatment-effect-on-ko,down,Rad23a/Ndufs7/Serpinc1/F3/Pink1/Park7/Trip4/Mbl1/Os9/Serpina5/Serpina1d/Serpina1a/Serpina1b/Serpina1e/Serpina1c,FALSE
GO:0002020,protease binding,34/2900,109/15510,0.0011399606690964367,0.021837371567378614,0.01921808693789223,34,mf,treatment-effect-on-ko,up,Timp1/Vwf/Cstb/Kit/Timp2/Timp3/Itgb3/Tnfrsf10b/Tnf/Sell/Lcn2/Ecm1/Tnfrsf1a/Pycard/Panx1/Anxa2/Serpine1/Mbp/Bcl2/Serpinb6a,FALSE
GO:0002040,sprouting angiogenesis,21/2924,63/15562,0.004246896743985539,0.03754166998512569,0.029994298538415284,21,bp,treatment-effect-on-ko,down,Map2k5,FALSE
GO:0002040,sprouting angiogenesis,21/2924,63/15562,0.004246896743985539,0.03754166998512569,0.029994298538415284,21,bp,treatment-effect-on-ko,up,Itga5/Ramp2/Efnb2/Klf4/Hdac9/Tek/Dll1/Flt4/Hdac7/Dll4/Flt1/Ephb4/Adgra2/Bmper/Loxl2/Thbs1/Mmrn2/Esm1/Kdr/Nrarp,FALSE
GO:0002102,podosome,12/2974,18/15746,1.1999957661418045e-5,3.2285600374767594e-4,2.658637236264048e-4,12,cc,treatment-effect-on-ko,up,Dbnl/Lpxn/Fermt3/Adam8/Actr3/Gsn/Tpm3/Vcam1/Fscn1/Tpm4/Sh3pxd2b/Bin2,FALSE
GO:0002237,response to molecule of bacterial origin,73/2924,226/15562,7.196337773237496e-7,4.948590908591148e-5,3.9537269683415686e-5,73,bp,treatment-effect-on-ko,down,Irf3/Mgst1/Sirt2/Cps1/Adh5/B2m/Gstp1,FALSE
GO:0002237,response to molecule of bacterial origin,73/2924,226/15562,7.196337773237496e-7,4.948590908591148e-5,3.9537269683415686e-5,73,bp,treatment-effect-on-ko,up,Ppard/Axl/Tgfb1/Cd36/Mef2c/H2-M3/Mapkapk2/Slpi/Abr/Cxcl16/Ptger1/Havcr2/Ace/Ly86/Cd180/Tnfrsf10b/Ednrb/Cd86/Tnfrsf21/Trem2/Tnf/Casp1/Slc11a1/Tnfrsf11a/Ncf2/Fcgr2b/Mrc1/Abl1/Tlr2/Gbp2/Nos3/Pf4/Cxcl1/Kcnj8/Tnfrsf1a/Adm/Pycard/Rps6ka3/Ednra/Plcg2/Cxcl10/Tbxa2r/Ccl5/Ccl2/Spon2/Serpine1/Cd84/Prdm1/Tlr4/Dusp10/Irf8/Tlr1/Tnfrsf26/Cd24a/C5ar1/Cd14/Tlr6/Adam17/Hmgb2/Ptafr/Fcgr4/Cnr2/Cd300lb/Cd80/Raet1d/Raet1d,FALSE
GO:0002237,response to molecule of bacterial origin,73/2924,226/15562,7.196337773237496e-7,4.948590908591148e-5,3.9537269683415686e-5,73,bp,treatment-effect-on-ko,NA,Gstp1,FALSE
GO:0002250,adaptive immune response,95/2924,291/15562,8.926968319068448e-9,1.4006971228138336e-6,1.1191011928937452e-6,95,bp,treatment-effect-on-ko,down,Il12rb1/C8g/C1qbp/C9/Serping1/Tfeb/C2/Ndfip1/Otub1/Zap70/Masp2/Prkcz/C8b/Mbl1/Crp/C1rl/Susd4/C1ra/B2m/H2-K1,TRUE
GO:0002250,adaptive immune response,95/2924,291/15562,8.926968319068448e-9,1.4006971228138336e-6,1.1191011928937452e-6,95,bp,treatment-effect-on-ko,up,Icosl/Tgfb1/Relb/Il7r/Ly9/Adgre1/Cd44/Il27ra/Mef2c/Pou2f2/Fcgr1/H2-M3/Fyn/Stx7/Vsir/Havcr2/Myo1g/Dbnl/Syk/Ripk3/Samsn1/Cd86/Clec4n/Tnfrsf21/C3/Tnf/Cd74/Anxa1/Slc11a1/Inpp5d/Tnfrsf11a/Ptprc/Cd55/Fcgr2b/Prkcq/Hc/Nras/Pycard/Hpx/Sash3/Btk/Il13ra2/Jak3/Rab27a/C1qa/C1qc/C1qb/Icam1/H2-DMa/Cd84/Trpm4/Rftn1/Hlx/Dusp10/Exo1/C3ar1/Clcf1/Lat2/Klhl6/Cd24a/Ccr2/Tlr6/Treml4/Adam17/Prkcb/Fcer1g/Pirb/Fcgr3/Jchain/H2-Ab1/Clec4g/Raet1d/Raet1d/Raet1d/Tnfsf13,TRUE
GO:0002250,adaptive immune response,95/2924,291/15562,8.926968319068448e-9,1.4006971228138336e-6,1.1191011928937452e-6,95,bp,treatment-effect-on-ko,NA,Clcf1,TRUE
GO:0002253,activation of immune response,79/2924,258/15562,2.733161323308754e-6,1.4453114352596942e-4,1.154746250961686e-4,79,bp,treatment-effect-on-ko,down,C8g/C1qbp/C9/Masp1/Serping1/C2/Zap70/Masp2/C8b/Mbl1/Crp/C1rl/Susd4/C1ra,FALSE
GO:0002253,activation of immune response,79/2924,258/15562,2.733161323308754e-6,1.4453114352596942e-4,1.154746250961686e-4,79,bp,treatment-effect-on-ko,up,Cfp/Lcp2/Cacnb3/Mef2c/Cyba/Mapkapk2/Fyn/Havcr2/Tnip1/Myo1g/Sec14l1/Prkch/Syk/Nckap1l/Cd86/Tnfrsf21/C3/Tnf/Lpxn/Adam8/Ptprc/Cd55/Abl1/Hc/Nras/Tlr2/Nr4a3/Cd38/Pycard/Trim30a/Rps6ka3/Tlr3/Cmtm3/Mb21d1/Plscr1/Vav3/Tlr13/Plcg2/Cd300a/C1qa/C1qc/C1qb/Themis2/Aim2/Tlr4/Nlrc4/Rftn1/Tlr8/C3ar1/Lat2/Klhl6/Tlr7/Tlr1/C5ar1/Lgals3/Cd14/Tlr6/Ezr/Rab7b/Prkcb/Kcnn4/Bcl2/Nfam1/Fcer1g/Cd300ld3,FALSE
GO:0002263,cell activation involved in immune response,56/2924,181/15562,5.333439781585497e-5,0.0013732923663251682,0.0010972058843520826,56,bp,treatment-effect-on-ko,down,Ndfip1/Zap70/Prkcz,TRUE
GO:0002263,cell activation involved in immune response,56/2924,181/15562,5.333439781585497e-5,0.0013732923663251682,0.0010972058843520826,56,bp,treatment-effect-on-ko,up,Icosl/Tgfb1/Relb/Gab2/Ly9/Hmox1/Il27ra/Kit/Dll1/Gata2/H2-M3/Abr/Havcr2/Syk/Cd180/Myo1f/Anxa1/Cplx2/Slc11a1/Ptprc/Apbb1ip/Abl1/Rasgrp1/Nr4a3/Fgr/Anxa3/Lfng/Coro1a/Pycard/Itgal/Btk/Il13ra2/Tlr3/Jak3/Rab27a/Rac2/Plcg2/Cd300a/Icam1/Cd84/Tlr4/Hlx/Exo1/Milr1/Clcf1/Lat2/Ccr2/Lgals3/Cx3cr1/Ptafr/Fcer1g/Lgals1/Tnfsf13,TRUE
GO:0002263,cell activation involved in immune response,56/2924,181/15562,5.333439781585497e-5,0.0013732923663251682,0.0010972058843520826,56,bp,treatment-effect-on-ko,NA,Clcf1,TRUE
GO:0002274,myeloid leukocyte activation,58/2924,145/15562,2.115761419598536e-9,4.495099680275525e-7,3.591405545452264e-7,58,bp,treatment-effect-on-ko,down,Zap70,FALSE
GO:0002274,myeloid leukocyte activation,58/2924,145/15562,2.115761419598536e-9,4.495099680275525e-7,3.591405545452264e-7,58,bp,treatment-effect-on-ko,up,Spi1/Tgfb1/Lcp2/Relb/Gab2/Ndrg1/Hmox1/Kit/Gata2/Cd48/Abr/Havcr2/Syk/Myo1f/Aif1/Cplx2/Casp1/Slc11a1/Rasgrp1/Tlr2/Nr4a3/Fgr/Rhoh/Anxa3/Pycard/Btk/Il13ra2/Tlr3/Plscr1/Tgfbr2/Rac2/Cd300a/Ccl5/Cd84/Tlr4/Batf2/Thbs1/Tlr8/Milr1/Lat2/Tlr7/Tlr1/Cxcr4/Ccr2/Tlr6/Cx3cr1/Adam10/Adgrf5/Ptafr/Fcer1g/Pirb/Fcgr3/Cnr2/Cd300lb/Pilrb1/Raet1d/Ulbp1,FALSE
GO:0002275,myeloid cell activation involved in immune response,27/2924,63/15562,9.117435637902052e-6,3.783359036190595e-4,3.0227531288425156e-4,27,bp,treatment-effect-on-ko,down,Zap70,TRUE
GO:0002275,myeloid cell activation involved in immune response,27/2924,63/15562,9.117435637902052e-6,3.783359036190595e-4,3.0227531288425156e-4,27,bp,treatment-effect-on-ko,up,Gab2/Hmox1/Kit/Gata2/Abr/Havcr2/Syk/Myo1f/Cplx2/Rasgrp1/Nr4a3/Fgr/Anxa3/Pycard/Btk/Il13ra2/Tlr3/Rac2/Cd300a/Cd84/Milr1/Lat2/Ccr2/Cx3cr1/Ptafr/Fcer1g,TRUE
GO:0002279,mast cell activation involved in immune response,18/2924,39/15562,8.732223445689532e-5,0.0020112153174682177,0.0016068809054332596,18,bp,treatment-effect-on-ko,down,Zap70,FALSE
GO:0002279,mast cell activation involved in immune response,18/2924,39/15562,8.732223445689532e-5,0.0020112153174682177,0.0016068809054332596,18,bp,treatment-effect-on-ko,up,Gab2/Hmox1/Kit/Gata2/Syk/Cplx2/Rasgrp1/Nr4a3/Fgr/Btk/Il13ra2/Rac2/Cd300a/Cd84/Milr1/Lat2/Fcer1g,FALSE
GO:0002283,neutrophil activation involved in immune response,7/2924,12/15562,0.0026734587621703504,0.026633802469955017,0.02127934699797662,7,bp,treatment-effect-on-ko,down,Zap70,FALSE
GO:0002283,neutrophil activation involved in immune response,7/2924,12/15562,0.0026734587621703504,0.026633802469955017,0.02127934699797662,7,bp,treatment-effect-on-ko,up,Abr/Syk/Myo1f/Anxa3/Ptafr/Fcer1g,FALSE
GO:0002366,leukocyte activation involved in immune response,56/2924,179/15562,3.776749808003009e-5,0.0010653404935945564,8.511646078237413e-4,56,bp,treatment-effect-on-ko,down,Ndfip1/Zap70/Prkcz,TRUE
GO:0002366,leukocyte activation involved in immune response,56/2924,179/15562,3.776749808003009e-5,0.0010653404935945564,8.511646078237413e-4,56,bp,treatment-effect-on-ko,up,Icosl/Tgfb1/Relb/Gab2/Ly9/Hmox1/Il27ra/Kit/Dll1/Gata2/H2-M3/Abr/Havcr2/Syk/Cd180/Myo1f/Anxa1/Cplx2/Slc11a1/Ptprc/Apbb1ip/Abl1/Rasgrp1/Nr4a3/Fgr/Anxa3/Lfng/Coro1a/Pycard/Itgal/Btk/Il13ra2/Tlr3/Jak3/Rab27a/Rac2/Plcg2/Cd300a/Icam1/Cd84/Tlr4/Hlx/Exo1/Milr1/Clcf1/Lat2/Ccr2/Lgals3/Cx3cr1/Ptafr/Fcer1g/Lgals1/Tnfsf13,TRUE
GO:0002366,leukocyte activation involved in immune response,56/2924,179/15562,3.776749808003009e-5,0.0010653404935945564,8.511646078237413e-4,56,bp,treatment-effect-on-ko,NA,Clcf1,TRUE
GO:0002367,cytokine production involved in immune response,24/2924,62/15562,1.9646496250494533e-4,0.0038533225653801973,0.003078651201095175,24,bp,treatment-effect-on-ko,down,Apoa2/Prkcz/Apoa1/B2m,TRUE
GO:0002367,cytokine production involved in immune response,24/2924,62/15562,1.9646496250494533e-4,0.0038533225653801973,0.003078651201095175,24,bp,treatment-effect-on-ko,up,Tgfb1/Cd36/Hmox1/Kit/Tek/Vsir/Tgfb3/Tnf/Cd74/Slc11a1/Tlr2/Nr4a3/Sash3/Gas6/Tlr3/Jak3/Spon2/Trpm4/Tlr4/Fcer1g,TRUE
GO:0002429,immune response-activating cell surface receptor signaling pathway,35/2924,113/15562,0.0012224641466921696,0.015344981201353459,0.012260028586957522,35,bp,treatment-effect-on-ko,down,Zap70,FALSE
GO:0002429,immune response-activating cell surface receptor signaling pathway,35/2924,113/15562,0.0012224641466921696,0.015344981201353459,0.012260028586957522,35,bp,treatment-effect-on-ko,up,Lcp2/Cacnb3/Mef2c/Fyn/Myo1g/Prkch/Syk/Nckap1l/Tnfrsf21/Lpxn/Ptprc/Abl1/Nras/Tlr2/Nr4a3/Cd38/Cmtm3/Plscr1/Vav3/Plcg2/Cd300a/Themis2/Rftn1/C3ar1/Lat2/Klhl6/C5ar1/Lgals3/Ezr/Prkcb/Kcnn4/Bcl2/Nfam1/Fcer1g,FALSE
GO:0002440,production of molecular mediator of immune response,39/2924,141/15562,0.006273247129971647,0.04985192748769424,0.03982970380310124,39,bp,treatment-effect-on-ko,down,Apoa2/Ndfip1/Rbp4/Prkcz/Apoa1/B2m/Ceacam1,TRUE
GO:0002440,production of molecular mediator of immune response,39/2924,141/15562,0.006273247129971647,0.04985192748769424,0.03982970380310124,39,bp,treatment-effect-on-ko,up,Icosl/Tgfb1/Cd36/Il7r/Hmox1/Il27ra/Kit/Tek/Pou2f2/Vsir/Tgfb3/Tnf/Cd74/Slc11a1/Ptprc/Fcgr2b/Tlr2/Nr4a3/Hpx/Sash3/Il13ra2/Gas6/Tlr3/Jak3/Spon2/Trpm4/Tlr4/Exo1/Clcf1/Fcer1g/H2-Ab1/Tnfsf13,TRUE
GO:0002440,production of molecular mediator of immune response,39/2924,141/15562,0.006273247129971647,0.04985192748769424,0.03982970380310124,39,bp,treatment-effect-on-ko,NA,Clcf1,TRUE
GO:0002443,leukocyte mediated immunity,98/2924,256/15562,1.658875415621928e-13,4.16460673091885e-10,3.3273548468079827e-10,98,bp,treatment-effect-on-ko,down,Tusc2/C8g/C1qbp/C9/Serping1/C2/Ndfip1/Zap70/Masp2/Prkcz/C8b/Clec2d/Mbl1/Crp/C1rl/Susd4/C1ra/B2m/H2-K1,TRUE
GO:0002443,leukocyte mediated immunity,98/2924,256/15562,1.658875415621928e-13,4.16460673091885e-10,3.3273548468079827e-10,98,bp,treatment-effect-on-ko,up,Icosl/Tgfb1/Il7r/Stat5a/Gab2/Hmox1/Il27ra/Kit/Pou2f2/Gata2/Fcgr1/Ncf1/H2-M3/Abr/Stx7/Vsir/Havcr2/Myo1g/Ace/Syk/Ripk3/C3/Myo1f/Tnf/Cd74/Cplx2/Slc11a1/Inpp5d/Ptprc/Cd55/Fcgr2b/Hc/Rasgrp1/Tlr2/Nr4a3/Fgr/Cxcl1/Anxa3/Coro1a/Hpx/Sash3/Btk/Il13ra2/Tlr3/Jak3/Rab27a/Rac2/Vav1/Cd300a/Ccl2/C1qa/C1qc/C1qb/Spon2/Icam1/H2-DMa/Cd84/Trpm4/Tlr4/Rftn1/Exo1/Milr1/Clcf1/Lat2/Cd24a/Ccr2/Treml4/Ptafr/Fcer1g/Pirb/Fcgr3/Cd300lb/H2-Ab1/Clec4g/Raet1d/Raet1d/Raet1d/Ulbp1/Tnfsf13,TRUE
GO:0002443,leukocyte mediated immunity,98/2924,256/15562,1.658875415621928e-13,4.16460673091885e-10,3.3273548468079827e-10,98,bp,treatment-effect-on-ko,NA,Clcf1,TRUE
GO:0002444,myeloid leukocyte mediated immunity,32/2924,68/15562,1.0130144975582529e-7,9.596878853282996e-6,7.667523833554124e-6,32,bp,treatment-effect-on-ko,down,Tusc2/Zap70,TRUE
GO:0002444,myeloid leukocyte mediated immunity,32/2924,68/15562,1.0130144975582529e-7,9.596878853282996e-6,7.667523833554124e-6,32,bp,treatment-effect-on-ko,up,Gab2/Hmox1/Kit/Gata2/Fcgr1/Ncf1/Abr/Ace/Syk/C3/Myo1f/Cplx2/Rasgrp1/Nr4a3/Fgr/Cxcl1/Anxa3/Btk/Il13ra2/Rac2/Cd300a/Spon2/Cd84/Milr1/Lat2/Ccr2/Ptafr/Fcer1g/Fcgr3/Cd300lb,TRUE
GO:0002446,neutrophil mediated immunity,10/2924,22/15562,0.0038185135712096303,0.03442146614190943,0.027501379986544273,10,bp,treatment-effect-on-ko,down,Tusc2,TRUE
GO:0002446,neutrophil mediated immunity,10/2924,22/15562,0.0038185135712096303,0.03442146614190943,0.027501379986544273,10,bp,treatment-effect-on-ko,up,Ncf1/Abr/Ace/Syk/Myo1f/Cxcl1/Anxa3/Ptafr/Cd300lb,TRUE
GO:0002448,mast cell mediated immunity,19/2924,40/15562,3.388137511684011e-5,9.721050540665954e-4,7.766732064377603e-4,19,bp,treatment-effect-on-ko,down,Zap70,FALSE
GO:0002448,mast cell mediated immunity,19/2924,40/15562,3.388137511684011e-5,9.721050540665954e-4,7.766732064377603e-4,19,bp,treatment-effect-on-ko,up,Gab2/Hmox1/Kit/Gata2/Syk/Cplx2/Rasgrp1/Nr4a3/Fgr/Btk/Il13ra2/Rac2/Cd300a/Spon2/Cd84/Milr1/Lat2/Fcer1g,FALSE
GO:0002449,lymphocyte mediated immunity,67/2924,194/15562,1.287891058868723e-7,1.1757274557417926e-5,9.393593924112351e-6,67,bp,treatment-effect-on-ko,down,C8g/C1qbp/C9/Serping1/C2/Ndfip1/Masp2/Prkcz/C8b/Clec2d/Mbl1/Crp/C1rl/Susd4/C1ra/B2m/H2-K1,TRUE
GO:0002449,lymphocyte mediated immunity,67/2924,194/15562,1.287891058868723e-7,1.1757274557417926e-5,9.393593924112351e-6,67,bp,treatment-effect-on-ko,up,Icosl/Tgfb1/Il7r/Stat5a/Il27ra/Pou2f2/Fcgr1/H2-M3/Stx7/Vsir/Havcr2/Myo1g/Ripk3/C3/Tnf/Cd74/Slc11a1/Inpp5d/Ptprc/Cd55/Fcgr2b/Hc/Rasgrp1/Coro1a/Hpx/Sash3/Il13ra2/Rab27a/Vav1/C1qa/C1qc/C1qb/Icam1/H2-DMa/Trpm4/Rftn1/Exo1/Clcf1/Cd24a/Treml4/Fcer1g/Pirb/Fcgr3/H2-Ab1/Clec4g/Raet1d/Raet1d/Raet1d/Ulbp1/Tnfsf13,TRUE
GO:0002449,lymphocyte mediated immunity,67/2924,194/15562,1.287891058868723e-7,1.1757274557417926e-5,9.393593924112351e-6,67,bp,treatment-effect-on-ko,NA,Clcf1,TRUE
GO:0002455,humoral immune response mediated by circulating immunoglobulin,24/2924,38/15562,2.128645752158759e-9,4.495099680275525e-7,3.591405545452264e-7,24,bp,treatment-effect-on-ko,down,C8g/C1qbp/C9/Serping1/C2/Masp2/C8b/Mbl1/Crp/C1rl/Susd4/C1ra,FALSE
GO:0002455,humoral immune response mediated by circulating immunoglobulin,24/2924,38/15562,2.128645752158759e-9,4.495099680275525e-7,3.591405545452264e-7,24,bp,treatment-effect-on-ko,up,C3/Tnf/Ptprc/Cd55/Fcgr2b/Hc/Hpx/C1qa/C1qc/C1qb/Exo1/H2-Ab1,FALSE
GO:0002460,adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,75/2924,207/15562,2.148623627297602e-9,4.495099680275525e-7,3.591405545452264e-7,75,bp,treatment-effect-on-ko,down,Il12rb1/C8g/C1qbp/C9/Serping1/C2/Ndfip1/Masp2/Prkcz/C8b/Mbl1/Crp/C1rl/Susd4/C1ra/B2m/H2-K1,FALSE
GO:0002460,adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,75/2924,207/15562,2.148623627297602e-9,4.495099680275525e-7,3.591405545452264e-7,75,bp,treatment-effect-on-ko,up,Icosl/Tgfb1/Relb/Il7r/Ly9/Il27ra/Mef2c/Pou2f2/Fcgr1/H2-M3/Stx7/Vsir/Havcr2/Myo1g/Ripk3/C3/Tnf/Cd74/Anxa1/Slc11a1/Inpp5d/Ptprc/Cd55/Fcgr2b/Prkcq/Hc/Nras/Hpx/Sash3/Il13ra2/Jak3/Rab27a/C1qa/C1qc/C1qb/Icam1/H2-DMa/Trpm4/Rftn1/Hlx/Exo1/C3ar1/Clcf1/Klhl6/Cd24a/Ccr2/Tlr6/Treml4/Adam17/Fcer1g/Pirb/Fcgr3/H2-Ab1/Clec4g/Raet1d/Raet1d/Raet1d/Tnfsf13,FALSE
GO:0002460,adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,75/2924,207/15562,2.148623627297602e-9,4.495099680275525e-7,3.591405545452264e-7,75,bp,treatment-effect-on-ko,NA,Clcf1,FALSE
GO:0002478,antigen processing and presentation of exogenous peptide antigen,14/2924,26/15562,6.515104256833894e-5,0.001595723827978682,0.0012749197598353771,14,bp,treatment-effect-on-ko,down,B2m/H2-K1,FALSE
GO:0002478,antigen processing and presentation of exogenous peptide antigen,14/2924,26/15562,6.515104256833894e-5,0.001595723827978682,0.0012749197598353771,14,bp,treatment-effect-on-ko,up,Fcgr1/H2-M3/Cd74/Fcgr2b/H2-Aa/H2-DMa/Abcb1a/Fcer1g/Fcgr3/H2-Eb1/H2-Ab1/H2-DMb1,FALSE
GO:0002495,antigen processing and presentation of peptide antigen via MHC class II,11/2924,18/15562,8.69315176589396e-5,0.0020112153174682177,0.0016068809054332596,11,bp,treatment-effect-on-ko,up,Trem2/Cd74/Fcgr2b/Pycard/March1/H2-Aa/H2-DMa/Fcer1g/H2-Eb1/H2-Ab1/H2-DMb1,FALSE
GO:0002504,antigen processing and presentation of peptide or polysaccharide antigen via MHC class II,12/2924,19/15562,2.550969894644112e-5,7.810012098175662e-4,6.239888490685951e-4,12,bp,treatment-effect-on-ko,up,Trem2/Cd74/Fcgr2b/Pycard/March1/H2-Aa/H2-DMa/Thbs1/Fcer1g/H2-Eb1/H2-Ab1/H2-DMb1,FALSE
GO:0002521,leukocyte differentiation,114/2924,432/15562,5.211767985531301e-5,0.0013558697956141277,0.0010832859445246681,114,bp,treatment-effect-on-ko,down,Aire/Dnaja3/Tusc2/Glo1/Ndfip1/Zap70/Hax1/Prkcz/Eif2ak1/Clec2d/Ppargc1b/Cebpa/B2m,TRUE
