ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,Count,ont,comparison,direction,symbols,interesting
GO:0002449,lymphocyte mediated immunity,52/2653,194/15562,4.0157781496902946e-4,0.013764306079945927,0.011994588844268881,52,bp,treatment-effect-on-ko,up,Icosl/Tgfb1/Stat5a/Il27ra/Pou2f2/Fcgr1/H2-M3/Stx7/Vsir/Havcr2/Ripk3/C3/Slc11a1/Inpp5d/Ptprc/Cd55/Fcgr2b/Hc/Hpx/Il13ra2/Rab27a/Icam1/Trpm4/Rftn1/Exo1/Clcf1/Cd24a/Pirb/H2-Ab1/Clec4g/Raet1d/Raet1d/Raet1d/Ulbp1/Tnfsf13,TRUE
GO:0002449,lymphocyte mediated immunity,52/2653,194/15562,4.0157781496902946e-4,0.013764306079945927,0.011994588844268881,52,bp,treatment-effect-on-ko,NA,Clcf1,TRUE
GO:0002455,humoral immune response mediated by circulating immunoglobulin,20/2653,38/15562,5.800296694141411e-7,1.2059783543235684e-4,1.0509221773464108e-4,20,bp,treatment-effect-on-ko,down,C8g/C1qbp/C9/Serping1/C2/Masp2/C8b/Mbl1/Crp/C1rl/Susd4/C1ra,FALSE
GO:0002455,humoral immune response mediated by circulating immunoglobulin,20/2653,38/15562,5.800296694141411e-7,1.2059783543235684e-4,1.0509221773464108e-4,20,bp,treatment-effect-on-ko,up,C3/Ptprc/Cd55/Fcgr2b/Hc/Hpx/Exo1/H2-Ab1,FALSE
GO:0002460,adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,60/2653,207/15562,1.2636435647055396e-5,0.0011677002570149339,0.0010175656073681452,60,bp,treatment-effect-on-ko,down,Il12rb1/C8g/C1qbp/C9/Serping1/C2/Ndfip1/Masp2/Prkcz/C8b/Mbl1/Crp/C1rl/Susd4/C1ra/B2m/H2-K1,FALSE
GO:0002460,adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,60/2653,207/15562,1.2636435647055396e-5,0.0011677002570149339,0.0010175656073681452,60,bp,treatment-effect-on-ko,up,Icosl/Tgfb1/Relb/Ly9/Il27ra/Pou2f2/Fcgr1/H2-M3/Stx7/Vsir/Havcr2/Ripk3/C3/Slc11a1/Inpp5d/Ptprc/Cd55/Fcgr2b/Prkcq/Hc/Nras/Hpx/Il13ra2/Jak3/Rab27a/Icam1/Trpm4/Rftn1/Exo1/C3ar1/Clcf1/Klhl6/Cd24a/Ccr2/Tlr6/Adam17/Pirb/H2-Ab1/Clec4g/Raet1d/Raet1d/Raet1d/Tnfsf13,FALSE
GO:0002460,adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,60/2653,207/15562,1.2636435647055396e-5,0.0011677002570149339,0.0010175656073681452,60,bp,treatment-effect-on-ko,NA,Clcf1,FALSE
GO:0002703,regulation of leukocyte mediated immunity,42/2653,152/15562,7.147078484944937e-4,0.020711733653589887,0.018048765261677004,42,bp,treatment-effect-on-ko,down,Ndfip1/Zap70/Prkcz/Clec2d/Susd4/B2m/H2-K1,TRUE
GO:0002703,regulation of leukocyte mediated immunity,42/2653,152/15562,7.147078484944937e-4,0.020711733653589887,0.018048765261677004,42,bp,treatment-effect-on-ko,up,Tgfb1/Stat5a/Gab2/Il27ra/Fcgr1/H2-M3/Abr/Stx7/Vsir/Havcr2/Syk/Ripk3/C3/Ptprc/Cd55/Fcgr2b/Tlr2/Cxcl1/Hpx/Il13ra2/Tlr3/Jak3/Rac2/Cd300a/Cd84/Trpm4/Tlr4/Clcf1/Tlr9/Cd24a/Ccr2/Clec4g/Raet1d/Ulbp1/Tnfsf13,TRUE
GO:0002703,regulation of leukocyte mediated immunity,42/2653,152/15562,7.147078484944937e-4,0.020711733653589887,0.018048765261677004,42,bp,treatment-effect-on-ko,NA,Clcf1,TRUE
GO:0003085,negative regulation of systemic arterial blood pressure,8/2653,16/15562,0.0024816073497689163,0.04832021124884063,0.042107539852117,8,bp,treatment-effect-on-ko,down,Sod2,FALSE
GO:0003085,negative regulation of systemic arterial blood pressure,8/2653,16/15562,0.0024816073497689163,0.04832021124884063,0.042107539852117,8,bp,treatment-effect-on-ko,up,Cd36/Ier3/Ahr/G6pdx/Adrb2/Kcnk6/Prcp,FALSE
GO:0003779,actin binding,81/2634,345/15510,0.0011093073100044725,0.0241472430517045,0.02103930593598708,81,mf,treatment-effect-on-ko,down,Adssl1/Egfr/Sntg2/Clmn/Homer2/Scnn1a/Myh14/Klhl2/Dixdc1/Myo6/Fhod3/Whamm/Cnn3/Msrb1,FALSE
GO:0003779,actin binding,81/2634,345/15510,0.0011093073100044725,0.0241472430517045,0.02103930593598708,81,mf,treatment-effect-on-ko,up,Coro1c/Cnn2/Wdr1/Spire2/Fhod1/Myo1c/Ywhah/Map1s/Gipc1/Epb41l2/Sptbn1/Dbnl/Ace/Diaph3/Parvb/Parvg/Mefv/Arc/Shank3/Hcls1/Fmnl3/Twf2/Epb41l3/Myo1f/Myo7b/Impact/Spire1/Add3/Actr3/Abl1/Kif18a/Epb41l1/Tpm3/Capzb/Wasf2/Nos3/Add1/Fscn1/Arpc1b/Vasp/Myo7a/Msn/Flna/Tpm4/Cotl1/Panx1/Pstpip1/Tpm1/Fhl3/Ccdc88a/Mtss1l/Myo5a/Ppp1r18/Dbn1/Fmnl2/Vill/Ppp1r9b/Hip1/Enc1/Mkl1/Synpo/Ezr/Fmnl1/Capg/Marcks/Gas2l3/Wipf1,FALSE
GO:0003954,NADH dehydrogenase activity,13/2634,28/15510,2.8065825686865713e-4,0.00877236961853572,0.007643297737664643,13,mf,treatment-effect-on-ko,down,Ndufa9/Ndufs3/Ndufs2/Ndufa12/Ndufs7/Ndufb9/Ndufa5/Ndufv2/Ndufs1/Ndufa10/Ndufaf1/Yjefn3/Ndufa13/Ndufv1,FALSE
GO:0004032,alditol:NADP+ 1-oxidoreductase activity,13/2634,32/15510,0.0013322170381830617,0.027999527061123314,0.02439577117108365,13,mf,treatment-effect-on-ko,down,Akr1c21/Akr1c13/Adh5/Bdh2/Sdr42e1/Hsd3b5/Sdr9c7/H2-Ke6,FALSE
GO:0004032,alditol:NADP+ 1-oxidoreductase activity,13/2634,32/15510,0.0013322170381830617,0.027999527061123314,0.02439577117108365,13,mf,treatment-effect-on-ko,up,Akr1b3/Akr1c18/Kcnab2/Htatip2/Akr1b7,FALSE
GO:0004033,aldo-keto reductase (NADP) activity,14/2634,38/15510,0.0026519473499620216,0.042101059649058845,0.036682327348474056,14,mf,treatment-effect-on-ko,down,Akr1c21/Akr1c12/Akr1c13/Adh5/Bdh2/Sdr42e1/Hsd3b5/Sdr9c7/H2-Ke6,FALSE
GO:0004033,aldo-keto reductase (NADP) activity,14/2634,38/15510,0.0026519473499620216,0.042101059649058845,0.036682327348474056,14,mf,treatment-effect-on-ko,up,Akr1b3/Akr1c18/Kcnab2/Htatip2/Akr1b7,FALSE
GO:0004364,glutathione transferase activity,13/2634,30/15510,6.417993431987454e-4,0.017385631096872682,0.015147965784503723,13,mf,treatment-effect-on-ko,down,Mgst1/Gstz1/Gsto1/Gstk1/Gstp1,FALSE
GO:0004364,glutathione transferase activity,13/2634,30/15510,6.417993431987454e-4,0.017385631096872682,0.015147965784503723,13,mf,treatment-effect-on-ko,up,Gstt3/Gstm3/Mgst3/Gsta4/Gstm2/Gstm1/Gm10639/Gsta1,FALSE
GO:0004364,glutathione transferase activity,13/2634,30/15510,6.417993431987454e-4,0.017385631096872682,0.015147965784503723,13,mf,treatment-effect-on-ko,NA,Gstp1,FALSE
GO:0004448,isocitrate dehydrogenase activity,12/2634,29/15510,0.0016801723108303469,0.03285016606083869,0.028622095380498452,12,mf,treatment-effect-on-ko,down,Idh3g/Akr1c21/Akr1c13/Idh3b/Adh5/Bdh2/Sdr42e1/Hsd3b5/Sdr9c7/H2-Ke6,FALSE
GO:0004448,isocitrate dehydrogenase activity,12/2634,29/15510,0.0016801723108303469,0.03285016606083869,0.028622095380498452,12,mf,treatment-effect-on-ko,up,Kcnab2/Htatip2,FALSE
GO:0004495,mevaldate reductase activity,10/2634,24/15510,0.0038190011659841616,0.04519769341101644,0.03938040037279529,10,mf,treatment-effect-on-ko,down,Akr1c21/Akr1c13/Adh5/Bdh2/Sdr42e1/Hsd3b5/Sdr9c7/H2-Ke6,FALSE
GO:0004495,mevaldate reductase activity,10/2634,24/15510,0.0038190011659841616,0.04519769341101644,0.03938040037279529,10,mf,treatment-effect-on-ko,up,Kcnab2/Htatip2,FALSE
GO:0004497,monooxygenase activity,45/2634,121/15510,7.558146434616428e-8,2.3033451259493566e-5,2.0068867769810465e-5,45,mf,treatment-effect-on-ko,down,Moxd1/Pah/Akr1c21/Cyp46a1/Pcbd2/Cyp2d26/Cyp4f14/Cyp2c44/Cyp2e1/Cyp27a1/Cyp2u1/Cyp3a25/Fdx1/Cyp7b1/Cyp8b1/Cyp2j5/Cyp2j6/Cyp2f2/Cyp2a12/Cyp3a59/Cyp2d22/Cyp2c67/Cyp4a12a/Cyp2d40/Cyp2d9/Cyp4a12b/Cyp4v3/Cyp2a22/Cyp2d10/Cyp2d12,FALSE
GO:0004497,monooxygenase activity,45/2634,121/15510,7.558146434616428e-8,2.3033451259493566e-5,2.0068867769810465e-5,45,mf,treatment-effect-on-ko,up,Cyp4f18/Cyp17a1/Ptgis/Akr1c18/Cyp39a1/Cyp2c55/Cyp7a1/Cyp4a31/Cyp4b1/Cyp4a14/Nos3/Cyp2b10/Cyp2b9/Cyp4a10/Cyp2a4,FALSE
GO:0004714,transmembrane receptor protein tyrosine kinase activity,20/2634,53/15510,2.450351296658207e-4,0.0085342235160753,0.007435802882189868,20,mf,treatment-effect-on-ko,down,Egfr/Fgfr2/Ryk,FALSE
GO:0004714,transmembrane receptor protein tyrosine kinase activity,20/2634,53/15510,2.450351296658207e-4,0.0085342235160753,0.007435802882189868,20,mf,treatment-effect-on-ko,up,Axl/Ddr1/Kit/Tek/Mertk/Flt4/Pdgfrb/Csf1r/Nrp2/Ddr2/Pdgfra/Flt1/Ephb4/Mst1r/Tie1/Erbb2/Kdr,FALSE
GO:0004745,retinol dehydrogenase activity,8/2634,16/15510,0.002419332382840179,0.039744563505836175,0.034629130501609345,8,mf,treatment-effect-on-ko,down,Hsd17b6/Sdr9c7/Rdh7/Adh7,FALSE
GO:0004745,retinol dehydrogenase activity,8/2634,16/15510,0.002419332382840179,0.039744563505836175,0.034629130501609345,8,mf,treatment-effect-on-ko,up,Akr1c18/Dhrs9/Bmp2/Rdh9,FALSE
GO:0004857,enzyme inhibitor activity,75/2634,302/15510,3.0002425165982815e-4,0.009143239069333264,0.007966433419072806,75,mf,treatment-effect-on-ko,down,Serpinf1/Angptl4/Hspb1/Apoa2/Itih1/Pttg1/Hrg/Serping1/Prdx5/Serpine2/Serpinc1/Uri1/Apoa1/Trib3/1300017J02Rik/Wdtc1/Serpina5/Serpina12/Camk2n1/Ppp1r37/Inca1/Serpina3k/Serpina9/Gckr/Mug1/Serpina11/Serpina3c/Serpina1d/Serpina1a/Serpina1b/Serpina1e/Serpina1c,FALSE
GO:0004857,enzyme inhibitor activity,75/2634,302/15510,3.0002425165982815e-4,0.009143239069333264,0.007966433419072806,75,mf,treatment-effect-on-ko,up,Timp1/Cstb/Dynll1/Slpi/Birc5/Arrb1/Dcn/Timp3/Trib2/Ctc1/Serpina3n/Papln/App/Pi16/C3/Spink1/Serpinb8/Cd55/Atp2b4/Hc/Tfpi/Cdkn2c/Rhoh/Anxa3/Calu/Rps6ka3/Bgn/Gas6/Anxa2/Rtkn/Cdkn1c/Socs1/Ppp1r9b/Dgkz/Pif1/Flrt2/Lxn/Atpif1/Tnfaip8/Serpina3f/Serpinh1/Wfdc3/Serpina3m/Cdkn2d,FALSE
GO:0004866,endopeptidase inhibitor activity,41/2634,130/15510,3.22266501558633e-5,0.0022829109334744895,0.001989082623268218,41,mf,treatment-effect-on-ko,down,Serpinf1/Itih1/Pttg1/Hrg/Serping1/Prdx5/Serpine2/Serpinc1/Serpina5/Serpina12/Serpina3k/Serpina9/Mug1/Serpina11/Serpina3c/Serpina1d/Serpina1a/Serpina1b/Serpina1e/Serpina1c,FALSE
GO:0004866,endopeptidase inhibitor activity,41/2634,130/15510,3.22266501558633e-5,0.0022829109334744895,0.001989082623268218,41,mf,treatment-effect-on-ko,up,Timp1/Cstb/Slpi/Birc5/Arrb1/Timp3/Serpina3n/Papln/App/C3/Spink1/Serpinb8/Hc/Tfpi/Rps6ka3/Gas6/Lxn/Tnfaip8/Serpina3f/Serpinh1/Wfdc3/Serpina3m,FALSE
GO:0004867,serine-type endopeptidase inhibitor activity,28/2634,81/15510,9.564550522445812e-5,0.004772919133090674,0.004158607491290092,28,mf,treatment-effect-on-ko,down,Serpinf1/Itih1/Hrg/Serping1/Serpine2/Serpinc1/Serpina5/Serpina12/Serpina3k/Serpina9/Mug1/Serpina11/Serpina3c/Serpina1d/Serpina1a/Serpina1b/Serpina1e/Serpina1c,FALSE
GO:0004867,serine-type endopeptidase inhibitor activity,28/2634,81/15510,9.564550522445812e-5,0.004772919133090674,0.004158607491290092,28,mf,treatment-effect-on-ko,up,Slpi/Serpina3n/Papln/App/Spink1/Serpinb8/Tfpi/Serpina3f/Serpinh1/Wfdc3/Serpina3m,FALSE
GO:0004896,cytokine receptor activity,24/2634,79/15510,0.002316735194215121,0.039744563505836175,0.034629130501609345,24,mf,treatment-effect-on-ko,down,Il12rb1/Il1rap/Ifnar2/F3/Lifr/Ghr,TRUE
GO:0004896,cytokine receptor activity,24/2634,79/15510,0.002316735194215121,0.039744563505836175,0.034629130501609345,24,mf,treatment-effect-on-ko,up,Il17ra/Ebi3/Cd44/Il27ra/Epor/Il17rb/Ifngr1/Gfra2/Osmr/Il10rb/Csf3r/Il13ra2/Il2rg/Ackr3/Ccr2/Cx3cr1/Csf2ra/Ifnlr1,TRUE
GO:0005178,integrin binding,28/2634,92/15510,0.0010181162330737345,0.022983031261423745,0.02002493721581673,28,mf,treatment-effect-on-ko,down,Calr/Igf1/Egfr/Ilk/Anp32a,FALSE
GO:0005178,integrin binding,28/2634,92/15510,0.0010181162330737345,0.022983031261423745,0.02002493721581673,28,mf,treatment-effect-on-ko,up,Itga5/Mmp14/Vwf/Lama5/Itgb3/Fbln5/Syk/Dab2/Itgb5/Fermt3/Col3a1/Itga6/Fbn1/Vcam1/Adam15/Gpnmb/Cd9/Mfge8/Icam1/Adam17/Lamb2/Kdr/S1pr3,FALSE
GO:0005201,extracellular matrix structural constituent,13/2634,28/15510,2.8065825686865713e-4,0.00877236961853572,0.007643297737664643,13,mf,treatment-effect-on-ko,down,Col27a1,FALSE
GO:0005201,extracellular matrix structural constituent,13/2634,28/15510,2.8065825686865713e-4,0.00877236961853572,0.007643297737664643,13,mf,treatment-effect-on-ko,up,Col1a1/Pxdn/Col5a2/Col3a1/Lamc1/Col5a1/Fbn1/Col1a2/Eln/Col4a1/Col4a2/Prelp,FALSE
GO:0005319,lipid transporter activity,32/2634,91/15510,2.1125968467549942e-5,0.0016095347226214613,0.0014023751436682823,32,mf,treatment-effect-on-ko,down,Apoe/Apoa2/Slc10a1/Abcg8/Rbp4/Abcb11/Slc27a2/Abcd3/Scp2/Slco1a4/Slc27a5/Apoa5/Apoa1/Slco2a1/Abcg5/Slco1a1/Pitpnb/Rft1/Fabp1,FALSE
GO:0005319,lipid transporter activity,32/2634,91/15510,2.1125968467549942e-5,0.0016095347226214613,0.0014023751436682823,32,mf,treatment-effect-on-ko,up,Gltp/Pitpna/Slc10a2/Abcc1/Abcg1/Atp11a/Apoa4/Plscr1/Plscr4/Abcc4/Prelid2/Atp8b2/Ano6,FALSE
GO:0005342,organic acid transmembrane transporter activity,34/2634,122/15510,0.0017516495438511194,0.03285016606083869,0.028622095380498452,34,mf,treatment-effect-on-ko,down,Slc13a2/Slc2a9/Ctns/Slc38a3/Slc13a5/Slc10a1/Slc38a4/Abcb11/Slc6a9/Slc6a13/Slc6a12/Slco1a4/Slco2a1/Slc17a3/Slco1a1/Slc17a5,FALSE
GO:0005342,organic acid transmembrane transporter activity,34/2634,122/15510,0.0017516495438511194,0.03285016606083869,0.028622095380498452,34,mf,treatment-effect-on-ko,up,Slc7a7/Slc16a12/Serinc3/Slc6a8/Slc16a7/Slc1a4/Slc7a8/Slc10a2/Slc38a1/Slc7a6/Abcc4/Slc16a9/Slc43a2/Slc26a10/Slc7a1/Slc16a6/Slc36a4/Slc16a5,FALSE
GO:0005504,fatty acid binding,14/2634,37/15510,0.0019801744773287155,0.03549753952740741,0.03092873138737886,14,mf,treatment-effect-on-ko,down,Rida/Cyp4f14/Adh5/Scp2/Acox3/Fabp1,FALSE
GO:0005504,fatty acid binding,14/2634,37/15510,0.0019801744773287155,0.03549753952740741,0.03092873138737886,14,mf,treatment-effect-on-ko,up,Pparg/Ppard/Cd36/Id3/Pitpna/Arhgdia/Cyp4a14/Lpar1,FALSE
GO:0005506,iron ion binding,43/2634,146/15510,1.2514856558165971e-4,0.005260555222208386,0.004583481040722129,43,mf,treatment-effect-on-ko,down,Haao/Calr/Pah/Cyp46a1/Cyp2d26/Cyp4f14/Fech/Cyp2e1/Cyp27a1/Cyp2u1/Cyp3a25/Nfu1/Fdx1/Hif1an/Cisd1/Cyp7b1/Isca1/Cyp8b1/Cyp2j5/Cyp2j6/Cyp2f2/Cyp2a12/Ethe1/Aox3/Cyp4a12a/Cyp2d9/Cyp4v3/Cyp2d10,FALSE
GO:0005506,iron ion binding,43/2634,146/15510,1.2514856558165971e-4,0.005260555222208386,0.004583481040722129,43,mf,treatment-effect-on-ko,up,Cyp4f18/Cyp17a1/Ptgis/Cygb/Cyp39a1/Cyp2c55/Lcn2/Cyp7a1/Cyp4b1/Cyp4a14/Nos3/Cyp2b10/Trf/Cyp2b9/Cyp4a10,FALSE
GO:0005518,collagen binding,21/2634,56/15510,1.9154842050836006e-4,0.0072260635819057445,0.006296013258618278,21,mf,treatment-effect-on-ko,down,Ush2a,FALSE
GO:0005518,collagen binding,21/2634,56/15510,1.9154842050836006e-4,0.0072260635819057445,0.006296013258618278,21,mf,treatment-effect-on-ko,up,Pdgfb/Vwf/Ddr1/Nid1/Pcolce2/C1qtnf1/Sparc/Dcn/Mrc2/Ctsb/Ache/Pdgfa/Ddr2/Ctsk/Pcolce/Pak1/Adgrg1/Gpc1/Lum/Serpinh1,FALSE
GO:0005539,glycosaminoglycan binding,42/2634,161/15510,0.0022376884028257253,0.03896774518635084,0.03395229471355123,42,mf,treatment-effect-on-ko,down,Apoh/Apoe/C1qbp/Habp4/Hrg/Serpine2/Serpinc1/Fgfr2/F11/Apoa5/Lipc/Gns,FALSE
GO:0005539,glycosaminoglycan binding,42/2634,161/15510,0.0022376884028257253,0.03896774518635084,0.03395229471355123,42,mf,treatment-effect-on-ko,up,Ltbp2/Cd44/Bmp7/Pcolce2/Lpl/Dcn/Hmmr/Hapln1/Ccdc80/App/Adamts1/Thbs2/Smoc2/Dpysl3/Nrp2/Ptprc/Col5a1/Tlr2/Pcolce/Gpnmb/Itgam/Lyve1/Bgn/Tgfbr2/Adamts15/Cxcl10/Stab2/Prelp/Lxn/Tpbgl,FALSE
GO:0005539,glycosaminoglycan binding,42/2634,161/15510,0.0022376884028257253,0.03896774518635084,0.03395229471355123,42,mf,treatment-effect-on-ko,NA,Itgam,FALSE
GO:0005542,folic acid binding,7/2634,13/15510,0.0026709906431761302,0.042101059649058845,0.036682327348474056,7,mf,treatment-effect-on-ko,down,Ftcd/Gnmt/Slc46a1/Dmgdh,FALSE
GO:0005542,folic acid binding,7/2634,13/15510,0.0026709906431761302,0.042101059649058845,0.036682327348474056,7,mf,treatment-effect-on-ko,up,Mtr/Tyms/Folr2,FALSE
GO:0005543,phospholipid binding,76/2634,306/15510,2.7372203832886786e-4,0.00877236961853572,0.007643297737664643,76,mf,treatment-effect-on-ko,down,Apoh/Apoe/Apoa2/Grb7/Cps1/Map1lc3a/F3/Sytl1/Syt3/Otc/F10/Apoa5/Apoa1/Snx14/Zfyve9/Syt1/Arhgap26/Mbl1/Wdr45/Serpina5/Wipi1/Pitpnb/Fabp1/Snx29/C2cd4d,FALSE
GO:0005543,phospholipid binding,76/2634,306/15510,2.7372203832886786e-4,0.00877236961853572,0.007643297737664643,76,mf,treatment-effect-on-ko,up,Tiam1/Axl/Gab2/Kcnq1/Ncf1/Myo1c/Pitpna/Cyth3/Sptbn1/Dab2/Asap1/Racgap1/Twf2/Pla2g7/Arap3/Apba1/Sgk3/Snx5/Pld1/Anxa5/Snx7/Anxa3/Snx8/C2cd5/Iqgap1/Mfge8/Btk/Gas6/Apoa4/Anxa2/Ccdc88a/Arhgap44/Cd300a/Arhgap33/Lpar1/Picalm/Prex1/Hip1/Plcb2/Sh3pxd2b/Osbpl10/Kcnj2/Phlda3/Sestd1/Itpr3/Sdpr/Snx12/Myof/Syt12/Wdfy4/Bin2,FALSE
GO:0005578,proteinaceous extracellular matrix,83/2691,285/15746,2.7033558653223765e-7,1.4826813912505491e-5,1.2761971173875244e-5,83,cc,treatment-effect-on-ko,down,Serpinf1/Angptl4/Igf1/Lama3/Gsto1/Ush2a/Fras1/Col27a1/Omd/Efna5,FALSE
GO:0005578,proteinaceous extracellular matrix,83/2691,285/15746,2.7033558653223765e-7,1.4826813912505491e-5,1.2761971173875244e-5,83,cc,treatment-effect-on-ko,up,Col6a1/Timp1/Col1a1/Vwf/Tgfb1/Glg1/Nid1/Mmp8/Wnt2/Lama5/Wnt9b/Sparc/Lama2/Dcn/Ntn4/Timp3/Pxdn/Ntn1/Fbln5/Papln/Hapln1/Col14a1/Ccdc80/Adamts1/Runx1/Ache/Thbs2/Smoc2/Emilin2/Efemp2/Ltbp3/Col5a2/Col3a1/Lamc1/Dpt/Col5a1/Itga6/Fbn1/Ecm1/Col15a1/Sparcl1/Col1a2/Eln/Adamts9/Bgn/Col4a1/Col4a2/Mmp2/Anxa2/Loxl1/Crtap/Trf/Adamts15/Loxl2/Gpc1/Lum/Adamts2/Spon2/Tgm2/Megf9/Ltbp4/Mmrn2/Prelp/Reln/Gldn/Flrt2/Col6a3/Mmp12/Lamb2/Gpc6/Fbln2/Lgals1/Tpbgl,FALSE
GO:0005578,proteinaceous extracellular matrix,83/2691,285/15746,2.7033558653223765e-7,1.4826813912505491e-5,1.2761971173875244e-5,83,cc,treatment-effect-on-ko,NA,Ltbp4,FALSE
GO:0005581,collagen trimer,22/2691,73/15746,0.004165330020529347,0.04902940544998086,0.04220136994483681,22,cc,treatment-effect-on-ko,down,Mbl1/Col27a1,FALSE
GO:0005581,collagen trimer,22/2691,73/15746,0.004165330020529347,0.04902940544998086,0.04220136994483681,22,cc,treatment-effect-on-ko,up,Col6a1/Col1a1/C1qtnf1/Dcn/Col14a1/C1qtnf6/Emilin2/Msr1/Col5a2/Col3a1/Col5a1/Col15a1/Col1a2/Col4a1/Col4a2/Lum/Colec11/Colec10/Gldn/Col6a3,FALSE
GO:0005583,fibrillar collagen trimer,7/2691,11/15746,7.335937948721192e-4,0.010627704976993523,0.00914764732067258,7,cc,treatment-effect-on-ko,down,Col27a1,FALSE
GO:0005583,fibrillar collagen trimer,7/2691,11/15746,7.335937948721192e-4,0.010627704976993523,0.00914764732067258,7,cc,treatment-effect-on-ko,up,Col1a1/Col5a2/Col3a1/Col5a1/Col1a2/Lum,FALSE
GO:0005604,basement membrane,35/2691,93/15746,1.7335236977618527e-6,6.996006351681762e-5,6.021713897488541e-5,35,cc,treatment-effect-on-ko,down,Serpinf1/Lama3/Gsto1/Ush2a/Fras1/Efna5,FALSE
GO:0005604,basement membrane,35/2691,93/15746,1.7335236977618527e-6,6.996006351681762e-5,6.021713897488541e-5,35,cc,treatment-effect-on-ko,up,Timp1/Nid1/Lama5/Sparc/Lama2/Ntn4/Timp3/Ntn1/Papln/Ccdc80/Adamts1/Runx1/Ache/Thbs2/Smoc2/Lamc1/Col5a1/Itga6/Fbn1/Col15a1/Col4a1/Col4a2/Anxa2/Loxl1/Trf/Loxl2/Megf9/Mmrn2/Lamb2,FALSE
GO:0005743,mitochondrial inner membrane,103/2691,375/15746,2.5759440552084655e-7,1.4826813912505491e-5,1.2761971173875244e-5,103,cc,treatment-effect-on-ko,down,Cox5a/Ndufa9/Atp5f1/Oxa1l/Prodh/Slc25a1/Gcdh/Phb2/Ndufs3/Sqrdl/Uqcc1/Gcat/Sod2/Mgst1/Sdhb/Ndufs2/Surf1/Cox7c/Ndufa12/Ndufs7/Cox11/Sfxn1/Uqcrb/Ndufb9/Ndufa6/Cyc1/Aifm3/Atp5o/Ndufa5/Ndufv3/Ndufv2/Eci1/Slc25a46/Afg3l2/Fech/Pcx/Hsd17b10/Alas2/Atp5a1/Sirt3/Uqcrc1/Atp5c1/Higd2a/Ndufs1/Cps1/Ndufb3/Cyp27a1/Ndufa10/Marc1/Mtch2/Ndufb5/Mccc1/Abcd3/Pink1/Park7/Slc25a33/Atad3a/Sirt4/Gstk1/Ndufab1/Uqcrc2/Ndufb11/Otc/Coq9/Cox4i1/Abcb10/Acat1/Fdx1/Yjefn3/Ndufa13/Acaa2/Ndufv1/Hsd3b5/Uqcrfs1/Mtg1/Ndufb10/Ghitm/Cox6a1/Abca8a/Fahd1/2410015M20Rik/Suclg1/Sirt5/Ugt2b5/Nat8f1/Cox5b/Slc25a3/Hsd3b2/Marc2/Sco2,FALSE
GO:0005743,mitochondrial inner membrane,103/2691,375/15746,2.5759440552084655e-7,1.4826813912505491e-5,1.2761971173875244e-5,103,cc,treatment-effect-on-ko,up,Fpgs/Pdk4/Aldh18a1/Tyms/Srgap2/Crat/Gatm/Slc25a4/Slc25a36/Ucp2/Slc25a43/Slc25a24/Cox6b2/Atpif1,FALSE
GO:0005743,mitochondrial inner membrane,103/2691,375/15746,2.5759440552084655e-7,1.4826813912505491e-5,1.2761971173875244e-5,103,cc,treatment-effect-on-ko,NA,Uqcrc1,FALSE
GO:0005746,mitochondrial respiratory chain,28/2691,58/15746,4.0699223361278896e-8,7.665020399707526e-6,6.597558313302053e-6,28,cc,treatment-effect-on-ko,down,Cox5a/Ndufa9/Ndufs3/Sdhb/Ndufs2/Ndufa12/Ndufs7/Uqcrb/Ndufb9/Ndufa6/Ndufa5/Ndufv3/Ndufv2/Uqcrc1/Ndufs1/Ndufb3/Ndufa10/Ndufb5/Park7/Ndufab1/Uqcrc2/Ndufb11/Cox4i1/Yjefn3/Ndufa13/Ndufv1/Uqcrfs1/Ndufb10/Cox6a1,FALSE
GO:0005746,mitochondrial respiratory chain,28/2691,58/15746,4.0699223361278896e-8,7.665020399707526e-6,6.597558313302053e-6,28,cc,treatment-effect-on-ko,NA,Uqcrc1,FALSE
GO:0005747,mitochondrial respiratory chain complex I,20/2691,37/15746,3.4114793073021484e-7,1.4826813912505491e-5,1.2761971173875244e-5,20,cc,treatment-effect-on-ko,down,Ndufa9/Ndufs3/Ndufs2/Ndufa12/Ndufs7/Ndufb9/Ndufa6/Ndufa5/Ndufv3/Ndufv2/Ndufs1/Ndufb3/Ndufa10/Ndufb5/Park7/Ndufab1/Ndufb11/Yjefn3/Ndufa13/Ndufv1/Ndufb10,FALSE
